6.164472461065795272e+01,2.141243320469428973e-09,1.784954065902351894e-01,6.933631523718843115e-02,1.488988414007632287e-02,-1.225368392532727224e+00,3.813010209380229831e-02,9.705620955742202405e-01
6.164472461065795272e+01,2.141243320469428973e-09,1.784954065902351894e-01,6.933631523718843115e-02,1.488988414007632287e-02,-1.225368392532727224e+00,3.813010209380229831e-02,9.705620955742202405e-01
6.164472461065795272e+01,2.141243320469428973e-09,1.784954065902351894e-01,6.933631523718843115e-02,1.488988414007632287e-02,-1.225368392532727224e+00,3.813010209380229831e-02,9.705620955742202405e-01
6.186524877566364466e+01,2.126539755833268894e-09,1.755745991359107805e-01,6.987699803911817664e-02,1.478652301998636780e-02,-1.227762215489223596e+00,6.720118256166099369e-02,9.630670904943138266e-01
6.186524877566364466e+01,2.126539755833268894e-09,1.755745991359107805e-01,6.987699803911817664e-02,1.478652301998636780e-02,-1.227762215489223596e+00,6.720118256166099369e-02,9.630670904943138266e-01
6.248546182305300078e+01,2.130085573695123689e-09,1.764847985899836713e-01,7.024856370810787787e-02,1.516500951030053806e-02,-1.231973464717905031e+00,3.346626022514302690e-02,9.579049799053919179e-01
6.248546182305300078e+01,2.130085573695123689e-09,1.764847985899836713e-01,7.024856370810787787e-02,1.516500951030053806e-02,-1.231973464717905031e+00,3.346626022514302690e-02,9.579049799053919179e-01
6.308228808817088407e+01,2.141691840336792999e-09,1.751225072949393891e-01,7.045372751862689908e-02,1.527076059304596257e-02,-1.251696874452222774e+00,6.883958487943472870e-02,9.509794597433015584e-01
6.348482735952611478e+01,2.151193657822593925e-09,1.721455204865416366e-01,7.106498070700759118e-02,1.510425272522559863e-02,-1.245440673814048882e+00,6.104180844171552128e-02,9.539836251587402449e-01
6.348482735952611478e+01,2.151193657822593925e-09,1.721455204865416366e-01,7.106498070700759118e-02,1.510425272522559863e-02,-1.245440673814048882e+00,6.104180844171552128e-02,9.539836251587402449e-01
6.279652384155269118e+01,2.143801414623617701e-09,1.692646517841765452e-01,7.148388768827834694e-02,1.455928967793836994e-02,-1.237201975402997034e+00,8.032695765672873134e-02,9.547955567369602603e-01
6.279652384155269118e+01,2.143801414623617701e-09,1.692646517841765452e-01,7.148388768827834694e-02,1.455928967793836994e-02,-1.237201975402997034e+00,8.032695765672873134e-02,9.547955567369602603e-01
6.189544691219499128e+01,2.158514721553849433e-09,1.678575100315103652e-01,7.072223819823085511e-02,1.469641339166947135e-02,-1.217011904722770765e+00,4.238339212353707530e-02,9.612404137050875041e-01
6.189544691219499128e+01,2.158514721553849433e-09,1.678575100315103652e-01,7.072223819823085511e-02,1.469641339166947135e-02,-1.217011904722770765e+00,4.238339212353707530e-02,9.612404137050875041e-01
6.189544691219499128e+01,2.158514721553849433e-09,1.678575100315103652e-01,7.072223819823085511e-02,1.469641339166947135e-02,-1.217011904722770765e+00,4.238339212353707530e-02,9.612404137050875041e-01
6.114281583873606962e+01,2.148504510649130611e-09,1.655211469091706356e-01,7.011938968624785440e-02,1.460274187306953748e-02,-1.194532479328250796e+00,1.623865991592927244e-02,9.652365480674722775e-01
6.114281583873606962e+01,2.148504510649130611e-09,1.655211469091706356e-01,7.011938968624785440e-02,1.460274187306953748e-02,-1.194532479328250796e+00,1.623865991592927244e-02,9.652365480674722775e-01
6.114281583873606962e+01,2.148504510649130611e-09,1.655211469091706356e-01,7.011938968624785440e-02,1.460274187306953748e-02,-1.194532479328250796e+00,1.623865991592927244e-02,9.652365480674722775e-01
6.150430894242414581e+01,2.147170474532956338e-09,1.626841417684076474e-01,7.006851379307700578e-02,1.476695072546263705e-02,-1.188545315520688650e+00,3.819494274328828765e-02,9.663543659470972269e-01
6.191566470334205263e+01,2.155296658051487354e-09,1.607422987783660162e-01,6.959025664448140192e-02,1.461346203711928748e-02,-1.177127249693065592e+00,-7.787318763018691303e-04,9.628351807194648337e-01
6.191566470334205263e+01,2.155296658051487354e-09,1.607422987783660162e-01,6.959025664448140192e-02,1.461346203711928748e-02,-1.177127249693065592e+00,-7.787318763018691303e-04,9.628351807194648337e-01
6.142650926353276475e+01,2.148010261416970966e-09,1.587618848067167965e-01,6.967450666573510309e-02,1.482167253475575805e-02,-1.201003818844222470e+00,-2.518726434883473281e-02,9.590998810903028637e-01
6.174473624219510270e+01,2.138745786884894004e-09,1.569701624821584485e-01,6.984026504294506277e-02,1.526993342774439835e-02,-1.186818469522282316e+00,-5.311018120740807619e-02,9.661397553916868386e-01
6.174473624219510270e+01,2.138745786884894004e-09,1.569701624821584485e-01,6.984026504294506277e-02,1.526993342774439835e-02,-1.186818469522282316e+00,-5.311018120740807619e-02,9.661397553916868386e-01
6.148585401098598169e+01,2.128048336460575177e-09,1.539931598158961745e-01,6.901680082004971184e-02,1.538535319357159890e-02,-1.187131563735357442e+00,-7.126105913050585772e-02,9.601683888881300533e-01
6.148585401098598169e+01,2.128048336460575177e-09,1.539931598158961745e-01,6.901680082004971184e-02,1.538535319357159890e-02,-1.187131563735357442e+00,-7.126105913050585772e-02,9.601683888881300533e-01
6.148585401098598169e+01,2.128048336460575177e-09,1.539931598158961745e-01,6.901680082004971184e-02,1.538535319357159890e-02,-1.187131563735357442e+00,-7.126105913050585772e-02,9.601683888881300533e-01
6.148585401098598169e+01,2.128048336460575177e-09,1.539931598158961745e-01,6.901680082004971184e-02,1.538535319357159890e-02,-1.187131563735357442e+00,-7.126105913050585772e-02,9.601683888881300533e-01
6.245468569815587045e+01,2.128062231559271022e-09,1.510653292161000805e-01,6.815100988939741533e-02,1.589705291346618296e-02,-1.177990983929019242e+00,-4.556339370546630407e-02,9.671526326933206352e-01
6.207058269849599696e+01,2.123657893643086219e-09,1.487781744336675038e-01,6.868352262763936789e-02,1.613831696855039244e-02,-1.189361145099053108e+00,-5.119432705935733630e-03,9.703000739583367285e-01
6.207058269849599696e+01,2.123657893643086219e-09,1.487781744336675038e-01,6.868352262763936789e-02,1.613831696855039244e-02,-1.189361145099053108e+00,-5.119432705935733630e-03,9.703000739583367285e-01
6.149618998429885863e+01,2.130536909905346605e-09,1.463068722267944488e-01,6.882350278943011324e-02,1.612113756826553598e-02,-1.186479256417877215e+00,4.000331229827660401e-02,9.649745964372443696e-01
6.149618998429885863e+01,2.130536909905346605e-09,1.463068722267944488e-01,6.882350278943011324e-02,1.612113756826553598e-02,-1.186479256417877215e+00,4.000331229827660401e-02,9.649745964372443696e-01
6.175128589593285966e+01,2.143953623947696541e-09,1.478324638060016238e-01,6.830477484518963915e-02,1.643796160093993763e-02,-1.169941933240003840e+00,-1.751508073228616458e-03,9.685924696490395558e-01
6.175128589593285966e+01,2.143953623947696541e-09,1.478324638060016238e-01,6.830477484518963915e-02,1.643796160093993763e-02,-1.169941933240003840e+00,-1.751508073228616458e-03,9.685924696490395558e-01
6.175128589593285966e+01,2.143953623947696541e-09,1.478324638060016238e-01,6.830477484518963915e-02,1.643796160093993763e-02,-1.169941933240003840e+00,-1.751508073228616458e-03,9.685924696490395558e-01
6.175128589593285966e+01,2.143953623947696541e-09,1.478324638060016238e-01,6.830477484518963915e-02,1.643796160093993763e-02,-1.169941933240003840e+00,-1.751508073228616458e-03,9.685924696490395558e-01
6.175128589593285966e+01,2.143953623947696541e-09,1.478324638060016238e-01,6.830477484518963915e-02,1.643796160093993763e-02,-1.169941933240003840e+00,-1.751508073228616458e-03,9.685924696490395558e-01
6.102830352015830329e+01,2.143409991019848660e-09,1.478197283541334284e-01,6.897356750847678797e-02,1.680799445919255175e-02,-1.164924037260812284e+00,-4.352268526978880087e-02,9.716541802716054388e-01
6.135521151965136966e+01,2.137384888905108155e-09,1.460381927376320221e-01,6.965515713858266844e-02,1.695629285021702654e-02,-1.143058021240280331e+00,-2.713679878271978846e-02,9.694495655878488938e-01
6.135521151965136966e+01,2.137384888905108155e-09,1.460381927376320221e-01,6.965515713858266844e-02,1.695629285021702654e-02,-1.143058021240280331e+00,-2.713679878271978846e-02,9.694495655878488938e-01
6.135521151965136966e+01,2.137384888905108155e-09,1.460381927376320221e-01,6.965515713858266844e-02,1.695629285021702654e-02,-1.143058021240280331e+00,-2.713679878271978846e-02,9.694495655878488938e-01
6.135521151965136966e+01,2.137384888905108155e-09,1.460381927376320221e-01,6.965515713858266844e-02,1.695629285021702654e-02,-1.143058021240280331e+00,-2.713679878271978846e-02,9.694495655878488938e-01
6.036372575870317547e+01,2.134501842513504043e-09,1.431558084267842423e-01,6.905450976579245725e-02,1.644195540074585085e-02,-1.148861797451032896e+00,9.620016009514627264e-04,9.688968562206161650e-01
6.036372575870317547e+01,2.134501842513504043e-09,1.431558084267842423e-01,6.905450976579245725e-02,1.644195540074585085e-02,-1.148861797451032896e+00,9.620016009514627264e-04,9.688968562206161650e-01
6.036372575870317547e+01,2.134501842513504043e-09,1.431558084267842423e-01,6.905450976579245725e-02,1.644195540074585085e-02,-1.148861797451032896e+00,9.620016009514627264e-04,9.688968562206161650e-01
6.036372575870317547e+01,2.134501842513504043e-09,1.431558084267842423e-01,6.905450976579245725e-02,1.644195540074585085e-02,-1.148861797451032896e+00,9.620016009514627264e-04,9.688968562206161650e-01
6.036372575870317547e+01,2.134501842513504043e-09,1.431558084267842423e-01,6.905450976579245725e-02,1.644195540074585085e-02,-1.148861797451032896e+00,9.620016009514627264e-04,9.688968562206161650e-01
6.036372575870317547e+01,2.134501842513504043e-09,1.431558084267842423e-01,6.905450976579245725e-02,1.644195540074585085e-02,-1.148861797451032896e+00,9.620016009514627264e-04,9.688968562206161650e-01
6.036372575870317547e+01,2.134501842513504043e-09,1.431558084267842423e-01,6.905450976579245725e-02,1.644195540074585085e-02,-1.148861797451032896e+00,9.620016009514627264e-04,9.688968562206161650e-01
6.036372575870317547e+01,2.134501842513504043e-09,1.431558084267842423e-01,6.905450976579245725e-02,1.644195540074585085e-02,-1.148861797451032896e+00,9.620016009514627264e-04,9.688968562206161650e-01
6.036372575870317547e+01,2.134501842513504043e-09,1.431558084267842423e-01,6.905450976579245725e-02,1.644195540074585085e-02,-1.148861797451032896e+00,9.620016009514627264e-04,9.688968562206161650e-01
6.036372575870317547e+01,2.134501842513504043e-09,1.431558084267842423e-01,6.905450976579245725e-02,1.644195540074585085e-02,-1.148861797451032896e+00,9.620016009514627264e-04,9.688968562206161650e-01
6.036372575870317547e+01,2.134501842513504043e-09,1.431558084267842423e-01,6.905450976579245725e-02,1.644195540074585085e-02,-1.148861797451032896e+00,9.620016009514627264e-04,9.688968562206161650e-01
6.036372575870317547e+01,2.134501842513504043e-09,1.431558084267842423e-01,6.905450976579245725e-02,1.644195540074585085e-02,-1.148861797451032896e+00,9.620016009514627264e-04,9.688968562206161650e-01
6.123531418574816598e+01,2.136298905761600222e-09,1.429191698333073246e-01,6.992052734558808214e-02,1.686417926880979384e-02,-1.151633806541024985e+00,1.537349192878377339e-02,9.621112983519468642e-01
6.149339950833362423e+01,2.135097852442466587e-09,1.414037876108198422e-01,6.955264712235197100e-02,1.636250839606291640e-02,-1.164898241055969175e+00,2.289592103882515800e-02,9.564065324027685167e-01
6.060246884371697007e+01,2.129880820005502430e-09,1.395277562651395797e-01,6.947418243704851781e-02,1.631987549938837545e-02,-1.173442792850803773e+00,2.064489247288379958e-02,9.633770505384787741e-01
6.141632176077790461e+01,2.131300717755987805e-09,1.401020064946849331e-01,6.934849114648401758e-02,1.659016959013821790e-02,-1.164717432677319309e+00,4.658746362249045064e-02,9.598041307576141712e-01
6.225366482896895803e+01,2.120702305542467277e-09,1.384535121669986102e-01,6.891279807949698966e-02,1.679876139460500378e-02,-1.158168843874649356e+00,6.022384857400637365e-02,9.564952918737161802e-01
6.225366482896895803e+01,2.120702305542467277e-09,1.384535121669986102e-01,6.891279807949698966e-02,1.679876139460500378e-02,-1.158168843874649356e+00,6.022384857400637365e-02,9.564952918737161802e-01
6.181948878521902202e+01,2.126829964171296894e-09,1.368605398850549770e-01,6.918580189531592373e-02,1.691417076750072537e-02,-1.138271815386829422e+00,9.496119401869615451e-02,9.577458147390162102e-01
6.152641744964943626e+01,2.137217246128763446e-09,1.345427521196404796e-01,6.991151466449239960e-02,1.650925062707461061e-02,-1.140635943618238057e+00,5.805886095947453834e-02,9.646987442533817569e-01
6.209089752484049995e+01,2.142610042623453439e-09,1.324072331838795358e-01,7.050181203268861274e-02,1.655127602720148083e-02,-1.118518061540855646e+00,8.389269958486417211e-02,9.663317600943935881e-01
6.209089752484049995e+01,2.142610042623453439e-09,1.324072331838795358e-01,7.050181203268861274e-02,1.655127602720148083e-02,-1.118518061540855646e+00,8.389269958486417211e-02,9.663317600943935881e-01
6.209089752484049995e+01,2.142610042623453439e-09,1.324072331838795358e-01,7.050181203268861274e-02,1.655127602720148083e-02,-1.118518061540855646e+00,8.389269958486417211e-02,9.663317600943935881e-01
6.209089752484049995e+01,2.142610042623453439e-09,1.324072331838795358e-01,7.050181203268861274e-02,1.655127602720148083e-02,-1.118518061540855646e+00,8.389269958486417211e-02,9.663317600943935881e-01
6.209089752484049995e+01,2.142610042623453439e-09,1.324072331838795358e-01,7.050181203268861274e-02,1.655127602720148083e-02,-1.118518061540855646e+00,8.389269958486417211e-02,9.663317600943935881e-01
6.209089752484049995e+01,2.142610042623453439e-09,1.324072331838795358e-01,7.050181203268861274e-02,1.655127602720148083e-02,-1.118518061540855646e+00,8.389269958486417211e-02,9.663317600943935881e-01
6.209089752484049995e+01,2.142610042623453439e-09,1.324072331838795358e-01,7.050181203268861274e-02,1.655127602720148083e-02,-1.118518061540855646e+00,8.389269958486417211e-02,9.663317600943935881e-01
6.232796187031703283e+01,2.152935544837041406e-09,1.305004728061928965e-01,7.119199705725588745e-02,1.673700871132345266e-02,-1.137907512414045197e+00,1.065663683746144313e-01,9.599696659061731641e-01
6.273730601608620816e+01,2.163525454489981106e-09,1.323142170981651544e-01,7.078955071601235327e-02,1.699372062957058699e-02,-1.147286792650989318e+00,9.575949097667091348e-02,9.626802336385866798e-01
6.273730601608620816e+01,2.163525454489981106e-09,1.323142170981651544e-01,7.078955071601235327e-02,1.699372062957058699e-02,-1.147286792650989318e+00,9.575949097667091348e-02,9.626802336385866798e-01
6.279605536279296274e+01,2.174966459007742195e-09,1.310124693961562115e-01,7.031807311888463308e-02,1.679645950677019842e-02,-1.139215437827486577e+00,1.452341634125168812e-01,9.589964558721322252e-01
